date;review;rating;isEdited;userName;title;app_name;developerResponse
2012-06-12 14:50:21;Endlich eine App für Heidelberger!;5.0;False;FrankHD;Prima;meinheidelberg;
2013-10-12 23:24:30;Ist immer wieder hilfreich.;5.0;False;LanNei;Top!;meinheidelberg;
2012-08-16 14:30:59;Die Öffnungszeiten sind ne Super Sache. Schön wäre noch, wenn es die fuer mehr Orte gibt.;5.0;False;zippy.;Klasse!;meinheidelberg;
2020-12-09 09:44:08;Die löbliche Anregungs-/Kritikfunktion über die App funktioniert leider nicht mehr. Es gibt erhebliche Darstellungsprobleme der Inhalte (iPad und iPhone), z. B. auch bei der Texteingabe, und der Übermittlungsbuttom zum Schluss setzt einfach aus. Ärgerlich, dass beide Versuche auf zwei verschiedenen Geräten scheiterten.;1.0;False;Bummel4;App funktioniert nicht;meinheidelberg;{'id': 23948844, 'body': 'Vielen Dank für dein Feedback. Inzwischen haben wir die App komplett neu aufgesetzt, versuche doch gerne noch einmal den Ideen- und Beschwerdemelder zu nutzen.\n\nLiebe Grüße\nDeine Stadt Heidelberg', 'modified': '2021-07-15T15:21:56Z'}
2012-05-22 16:37:08;"Leider ist die erste Version noch unausgereift.

Was nützt eine Anzeige eines Bürgeramtes ohne Informationen bzgl. Tel.Nr., Fax oder ggf. E-Mail, geschweige ohne Angaben der Öffnungszeiten! Bei anderen öffentlichen Einrichtungen sieht es nicht besser aus.

Der Erkundungsmodus ist schwer zu verstehen. Ist man gerade nicht in HD, muss man erst umständlich mit dem Ballon dorthin ""fliegen"". Möglicherweise habe ich die Handhabung noch nicht begriffen!?
Eine Hilfe zur App wäre da ganz hilfreich, die aber auch noch fehlt.

Ich hoffe, hier wird noch kräftig nachgebessert!
Vielleicht auch noch eine iPad-Version???";4.0;False;der heidelberger;noch unausgereift;meinheidelberg;
2012-05-22 21:15:56;Vor allem die Suchmöglichkeit für Spielplätze ist genial!;5.0;False;Rarufu;Klasse;meinheidelberg;
2012-09-22 19:43:33;Sehr gute solide app für Heidelberg!;5.0;False;Mike82;Hammer;meinheidelberg;
2012-05-22 02:34:52;"Sehr gute Funktionalität. Wirklich Toll vor allem die Mobilität Info. Vielen Dank!! ;-)";5.0;False;Heidelberga;Toller App!;meinheidelberg;
2012-05-22 10:04:08;Toller Begleiter im Heidelberger Alltag. Vielen Dank!;5.0;False;howi2211;Einfach Super!!!!;meinheidelberg;
2015-01-24 22:08:49;"Da wird an allem rumgebastelt: und am Schluss geht garnix mehr.
Die ehedem funktionale App ist nicht mehr mal startfähig.
Superschwach - passt aber ins Bild.";1.0;False;astrodar;Scheint wie die ganze Stadtverwaltung...;meinheidelberg;
2018-09-23 20:09:14;Schön das jetzt überall die Cookie Anfragen hoch kommen, allerdings hab ich keine Möglichkeit die Cookies zu bestätigen, da ich im App-Bereich nicht scrollen kann;1.0;False;PeterEnis1235937275;Am Bildschirm anpassen;meinheidelberg;
2012-06-01 22:56:05;Liebe Leute... das ist ne app für Anwohner. Ich finde sie extrem gut entwickelt.;5.0;False;franz77ferdinand;Sehr sehr cool.;meinheidelberg;
2019-10-25 23:36:20;Habe die App heruntergeladen, weil sie früher mal Altglascontainer angezeigt hat, jedoch konnte ich dir Funktion nicht finden und musste Online nachschauen. Nichts is Up to Date.  Ein Stern für den Versuch eine nützliche App anzubieten.;1.0;False;Magnusmagnusnameistvergeben;Unnötig;meinheidelberg;
2019-03-04 12:01:23;"Für das in der App gebotene, brauche ich keine App ....
Na ja, für den Willen 2 Sterne.";2.0;False;Schopfner;Der Versuch ist löblich ....;meinheidelberg;
2016-06-28 08:44:08;Die mit Abstand schlechteste App die ich kenne. Sieht aus wie eine vor 5 Jahren programmierte Praktikanten-App. Dann lieber keine Heidelberg App! Peinlich für eine von Touristen so oft besuchte Stadt.;1.0;False;tuvok74656;Ultra schlecht!;meinheidelberg;{'id': 34927845, 'body': 'Guten Tag! Die App wurde Ende 2020 komplett überarbeitet und bietet nun viele nützliche Informationen. Vielleicht gibst du der App nochmal eine Chance und schaust rein, sofern du dies noch nicht getan hast. Beste Grüße Stadt Heidelberg', 'modified': '2023-02-17T12:20:38Z'}
2014-02-24 08:46:08;Sinnbild für die Heidelberger Planung, und Geldverschwendung.;1.0;False;myZ4;Nicht eimal iPad optimiert..;meinheidelberg;
2019-02-11 23:55:43;Weiterhin nicht für das aktuelle iPhone optimiert. Es wird Zeit!;1.0;False;Scolasticus;iPhone X;meinheidelberg;{'id': 34927861, 'body': 'Guten Tag! Die App wurde Ende 2020 komplett überarbeitet und bietet nun viele nützliche Informationen - für jede iPhone Version. Vielleicht gibst du der App nochmal eine Chance und schaust rein, sofern du dies noch nicht getan hast. Beste Grüße Stadt Heidelberg', 'modified': '2023-02-17T12:21:28Z'}
2012-05-31 21:00:32;"Ohne meine Genehmigung meiner GPS Position zu nutzen, die App funktioniert nich! Aber Hallo!!! Warum muss ich mein Position ausgeben??? Sammeln sie Statistik über uns, oder? 

Warum muss ich ein blöde Stadt Map durch suchen mit Hunderte Zeichen, statt ein einfache liste des Restaurants anschauen?

Es gibt gar keine Bild in der App drin! Ist das ernst? 

Die Idee ist Super, die App ist schlecht geworden :-(";1.0;False;Füssi;Das alles?;meinheidelberg;
2017-12-13 16:47:38;Vermisse viele Infos, u.a. Öffnungszeiten Mülldeponie und Bürgeramt.;1.0;False;Flowerpower ;Könnte besser sein;meinheidelberg;{'id': 34927841, 'body': 'Guten Tag! Die App wurde Ende 2020 komplett überarbeitet und bietet nun viele nützliche Informationen. Vielleicht gibst du der App nochmal eine Chance und schaust rein, sofern du dies noch nicht getan hast. Beste Grüße Stadt Heidelberg', 'modified': '2023-02-17T12:20:26Z'}
2019-10-25 23:46:30;Die Kategorie Entsorgung ist in der App nicht aktuell gehalten. Die Tastatur und Menüführung viel zu groß.;1.0;False;Ikonophobia;Kategorien Entsorgung;meinheidelberg;{'id': 34927869, 'body': 'Guten Tag! Die App wurde Ende 2020 komplett überarbeitet und bietet nun viele nützliche Informationen. Vielleicht gibst du der App nochmal eine Chance und schaust rein, sofern du dies noch nicht getan hast. Beste Grüße Stadt Heidelberg', 'modified': '2023-02-17T12:21:57Z'}
2017-07-12 08:26:23;Ganz nett.;3.0;False;Pette_;Naja;meinheidelberg;
2012-08-12 08:44:55;Tut was sie soll :);3.0;False;Werner57;Ok;meinheidelberg;
2012-08-07 19:54:15;.;1.0;False;UnknownR;Ok;meinheidelberg;
2012-05-21 13:48:00;126;5.0;False;Zeeeeero;126;meinheidelberg;
2023-11-16 20:39:02;Why????;2.0;False;Sweiff;Login nicht möglich!!!!!!;meine-werke;
2023-10-05 07:02:04;"Seit dem Update auf iOS 17 lässt das Programm kein Einloggen mehr zu.
Der Support ist damit überfordert / uneinsichtig.";1.0;False;maschuma;Unbrauchbar geworden..;meine-werke;
2023-10-13 15:02:43;Einloggen ist nicht möglich. Beim Einloggen kommt es zu einer Fehlermeldung „Etwas ist schief gelaufen“. Was genau schief gelaufen ist weiß anscheinend der Support auch nicht, weil auf die Mails gar nicht geantwortet wird. Soll ich ein Fax an die Städtische Werke senden oder doch zu einem Papierbogen greifen ?!;1.0;False;Anton.Holm;Unbrauchbar;meine-werke;
2024-03-01 09:42:08;Kein Login möglich. Dadurch natürlich unbrauchbar. Scheint sich schon einige Monate so zu sein. Schon etwas peinlich, oder?;1.0;False;Siginim;Unbrauchbar;meine-werke;
2024-01-24 19:01:44;Hier funktioniert leider nichts;1.0;False;&Andreas&;gleich wieder gelöscht / Login nicht möglich 🤦🏼‍♂️;meine-werke;
2024-04-25 14:06:12;"Diese App ist nach wie vor unbrauchbar, statt einer Fehlermeldung landet nanun beim Login in einer Endlos-Schleife.
Schade, daß die App immer noch Schrott ist.";1.0;False;DX-King;Immer noch unbrauchbar;meine-werke;
2023-11-28 06:17:44;Login nicht möglich. Per Telefon kriegt man keine Hilfe.;1.0;False;"29;&(8;9";Nutzlos;meine-werke;
2016-01-05 21:52:52;Sehr erfreulich, dass die Stadtwerke so etwas anbieten. Diese App werde ich regelmäßig nutzen. Alle wichtigen Infos für Bad Salzuflen sind enthalten. Die App ist übersichtlich und umfassend. Sehr gut gelungen! Glückwunsch!;5.0;False;mvcord01;Tolle App;3-2-1-app;
2021-08-15 07:58:42;Seit dem letzten Update funktioniert die wichtigste Funktion der App, nämlich eie Pushnachricht wann man den Müll rausstellen soll, nicht mehr. Ich habe schon unterschiedliche Bezirke probiert und die App einmal komplett deinstalliert und neu installiert, aber leider hilft nichts.;1.0;False;Bibo3797743129;Hauptfunktion gestört;3-2-1-app;
2015-04-15 14:59:48;Eine tolle Kombi von lokalen Events, Nachrichten und Angeboten. Ein absolutes Muss für jeden Salzufler! Die Fahrplan-Funktion ist super hilfreich und wirklich sehr gut umgesetzt! TOP!;5.0;False;Salzufler R.;Ein absolutes Muss;3-2-1-app;
2015-04-14 13:21:27;Tolle Idee mit einer Stadt App. Echt nützlich.;5.0;False;Morti176;Stark!;3-2-1-app;
2015-09-13 18:49:46;Sehr Hilfreich TOP SERVICE !!!!!;5.0;False;C5757;Super APP !!;3-2-1-app;
2023-02-01 20:12:30;"Nachdem die App lange nicht funktioniert hat wurde ein Update nachgereicht. Jetzt funktioniert der Abfallkalender bzw. die Erinnerung an die Abholungen wieder! Darum korrigiere ich meine Bewertung zurück nach oben. 

Einzig der Name der App hat sich mir zunächst nicht erschlossen. Er soll sich aber auf den PLZ-Bereich 321... -05, -07 & -08 beziehen. 

Insgesamt, so finde ich, machen unsere Stadtwerke einen tollen Job. Danke!";5.0;False;mr_tnnr;Nach Update wieder gut!;3-2-1-app;
2017-01-04 06:14:46;Die App hält leider nicht ansatzweise was sie verspricht. Es wird nur ein Bruchteil der örtlichen Veranstaltungen aufgelistet. Außerdem sind die Lokalnachrichten auch eher schwach.;1.0;False;Klon 8;Leider enttäuschend;buxtuell;
2018-09-01 21:40:27;This is excellent.Can we have this App in English as well;4.0;False;vsrikanth;App in English;mein-crailsheim;
2022-12-27 11:47:20;Nutze die App täglich sehr gerne.;5.0;False;E. H. CR;Aktuell und informativ;mein-crailsheim;
2022-11-16 13:19:22;Die App ist super aber eine bessere Übersicht mit Suchfunktion wäre hilfreich;5.0;False;xd ProPhil;Übersicht;mein-crailsheim;
2020-10-27 19:48:14;Nach dem Update leider sehr unübersichtlich;2.0;False;ösi91;Unübersichtlich;mein-crailsheim;
2020-10-31 08:13:52;Unübersichtlicher geht es kaum... und keine Suchfunktion mehr um das Ganze zu vereinfachen.;2.0;False;Luck55;Version 2;mein-crailsheim;
2022-01-14 12:42:23;Die App ist mittlerweile viel zu überladen und unübersichtlich. Informationen werden ohne erkennbare Logik in Kachel auf eine Seite verfrachtet, eine aktive Suche nach Inhalten ist nicht möglich. Für mehr als den Müllkalender ist sie kaum zu gebrauchen.;1.0;False;Gl33tch;Zu viel;mein-crailsheim;
2023-10-28 18:32:54;Bin sehr unzufrieden es ist unübersichtlich wenn man eine notaporeke braucht kommen welche von Mitte in Deutschland und nicht von Crailsheim. Bitte verbessern.;1.0;False;Flo.mei;Unzufrieden;mein-crailsheim;
2019-01-28 12:56:33;"It is nice to have app like this for the city Crailsheim. Thank you very much of all whoever is behind this. 
It would be grateful if you could provide a English version as well.

Thank you
Srinivas";5.0;False;SrinivasVandana;All city info at one place;mein-crailsheim;
2022-04-25 18:01:10;"Alle Infos die man braucht.
Super finde ich dass man den Abfallkalender mit dem Iphone Kalender verknüpfen kann.";5.0;False;kos755;Super App;swapp;
2018-06-05 18:34:08;Alle wichtigen Infos auf einen Blick. Echt praktisch.;5.0;False;Hopfen23;Super!;swapp;
2020-09-18 10:27:04;Seit dem letzten Update erscheint der Kalender unter IOS14 nicht im Kalender. Er wurde exportiert aber er ist nicht sichtbar an den Abfallterminen.;3.0;False;Uigall;Abfallkalender wird seit Update nicht exportiert;swapp;
2018-07-10 20:08:43;Anmeldung im Online-Service über die App funktioniert nicht. Daten eingegeben, bestätigt, aber keine Reaktion. E-Mail und Passwort steht weiterhin hinter den eingegebenen Zugangsdaten. Über den Browser klappt die Anmeldung. Nur in der App nicht.;2.0;False;wohnig;Anmeldung geht nicht;swapp;
2020-11-14 14:41:58;Wozu eine App, wenn ich mich dann doch wieder Online anmelden soll?? Und es funktioniert dann noch nicht einmal.;1.0;False;Brabus450;Online-Service;swapp;
2024-02-05 13:28:12;"Die App funktioniert prima. Das übermitteln der Zählerstände hat perfekt funktioniert.
Sehr übersichtlich gestaltet.";5.0;False;Sir checker;Sehr gute App!;meine-swd;
2024-02-05 13:35:25;Daumen hoch!;5.0;False;M.S.79!!;Tolle Ergänzung zum super Service vor Ort;meine-swd;
2024-02-16 08:20:20;Super App, super Service - auch vor Ort.;5.0;False;K19752;Super 👍;meine-swd;
2023-12-22 17:37:12;"Hallo,
Eure App ist der größte Müll, ständig muss man neustarten weil nur das Rädchen rotiert.
Dann muss man sich andauernd neu einloggen manchmal 5 mal hintereinander bis er es akzeptiert.
FaceID hat nur bei der Einrichtung funktioniert ab dann nicht mehr. 
Haben die Arroganz Strom und Gas zu absoluten Höchstpreisen zu verkaufen und liefern dem Endverbraucher so einen Dreck ab.
Aber ihr seid euch treu geblieben. 
Die Digitale Version genauso inkompetent wie die Mitarbeiter die vor Ort vorm Rechner sitzen.
Einfach erbärmlich dieser Laden.";1.0;False;gauselboy;App ist grottenschlecht.;meine-swd;
2021-09-11 08:30:00;Der Abfallkalender funktioniert prima. Aber seit dem letzten Update habe ich bei der App eine „ Nachrichtenanzeige“ von 1 Nachricht, die ich nicht finde, bzw. Löschen kann.;4.0;False;x Uwexxx;Soweit ok,;gt-fair-netzt;
2021-07-08 06:15:35;Abfallkalender unbrauchbar, nicht  alle Straßen sind erfasst.;2.0;False;Midi96;Zu viel erhofft :(;gt-fair-netzt;
2016-05-10 16:11:02;Alles Lokale in einer App! Echt nützlich und richtig schön geworden!;5.0;False;jogi811;Tolle App!;gt-fair-netzt;
2022-03-18 08:04:06;Leider funktioniert der Abfallkalender immer wieder nicht. Und es brauch Monate, bis es wieder läuft. Was sehr ärgerlich und frustrierend ist! Dafür nutze ich die App hauptsächlich.;1.0;False;Karolione;Abfallkalender;gt-fair-netzt;
2023-09-10 14:33:55;Ich habe der App Benachrichtigungen erlaubt um Hinweise zur Müllabfuhr zu bekommen. Nun kommen regelmäßig Benachrichtigungen zu Gewinnspielen.;1.0;False;Fooooooobaaaaaar;Spam Nachrichten;gt-fair-netzt;
2016-05-09 13:18:50;Super App in tollem Design.;5.0;False;Knut11123;GT fair netzt;gt-fair-netzt;
2016-11-16 00:01:58;Abfallkalender stürzt neuerdings ab;1.0;False;GT-Bewohner;Absturz;gt-fair-netzt;
2020-03-27 16:12:41;"Man kann auf die Infos der Stadtverwaltung, des Lokalradios, die stadtwerke, etc zugreifen. Der Müllplan und der Bauplan sind integriert.
 Ich freue mich schon, wenn das Kundenkonto der Stadtwerke mit eingebunden sein wird und ich hierüber auch die Zählerstände melden kann. 
Der Bürgermeister wendet sich per Videobotschaften an die Bürger um aktuelle statements zu Corona abzugeben
Die Stadt hat eine Liste der Betriebe erstellt, von denen man sich Corona bedingt beliefern lassen kann, zum Beispiel der lokale Weinhändler oder das Lieblingsrestaurant. 
Fazit: jeder Hammer Bürger sollte die App haben, wirklich sehr nützlich!";5.0;False;die4f;Toll!;hamm;{'id': 14568357, 'body': 'Wir freuen uns zu hören, dass Ihnen die App gefällt und bedanken uns für Ihre Bewertung.', 'modified': '2020-04-09T13:24:53Z'}
2020-05-08 08:51:42;Alle Infos aktuell und schnell zusammengefasst. Gerade in der jetzigen Zeit verlässliche Infos. Danke.;5.0;False;mkoester;Gut für Hamm;hamm;{'id': 15290377, 'body': 'Wir bedanken uns für Ihre positive Bewertung :-)', 'modified': '2020-05-13T08:53:05Z'}
2023-03-17 07:50:09;Seit es die Klima Taler gibt, habe ich die App und die funktioniert jetzt zuverlässiger denn je. Beim Start der Hamm App gab es viele Probleme die nun endlich beseitigt worden sind. Alle Infos sind super übersichtlich angeordnet in dem Kachelmuster. Das Tracking saugt jedoch den Akku leer, da bitte Datensparende Möglichkeiten finden. Macht weiter so!;5.0;False;ThermMatrix;Klima Taler;hamm;{'id': 35602110, 'body': 'Danke für die positive Rückmeldung :) Ihre Stadtwerke Hamm', 'modified': '2023-03-27T07:39:04Z'}
2020-03-12 20:57:03;Alles was man in dieser Stadt braucht ist online. Sogar der persönliche Abfallkalender ist da. Man kann mit dem Rathaus online Dokumente zusenden. Jegliche Freizeitaktivität und Reisen planen. Neuigkeiten über Hamm sind auch dabei. Alles aktuell, kompakt und schön gestaltet.;5.0;False;34rira78;Grade erst installiert - Begeisterung pur;hamm;{'id': 14259492, 'body': 'Danke für das positive Feedback! Wir werden die App nach und nach weiter mit neuen Funktionen ausbauen, sodass sie weiterhin attraktiv bleibt.', 'modified': '2020-03-26T08:40:39Z'}
2020-03-11 17:36:18;Klasse alles in einer App. Da braucht man nicht mehr im Web suchen.;5.0;False;moje miasto;Guter Start;hamm;{'id': 14259359, 'body': 'Vielen Dank für Ihre positive Bewertung.', 'modified': '2020-03-26T08:37:17Z'}
2023-11-14 05:26:39;Mir ist gestern aufgefallen, dass alle Müllabfuhrtermine, die ich in meinen Kalender exportiert habe, gelöscht sind. Auch kann ich sie über die App nicht mehr exportieren. Es heißt dann immer: „Ereignisse konnten nicht im Kalender gespeichert werden.“;5.0;False;Tichy2988;Gute App - was ist mit der Abfallerinnerung;hamm;{'id': 40825781, 'body': 'Hallo, \nvielen Dank für das Feedback. \nBitte stellen Sie sicher, dass in den Einstellungen Ihres Smartphones die App vollen Zugriff auf den Kalender gewährt. Vielen Dank. \nIhre Stadtwerke Hamm ', 'modified': '2023-12-21T13:21:34Z'}
2023-11-20 16:29:32;"Alles dabei was man braucht, samt Ämter und Stadtwerke , auch der Abfallkalender ist top , man kann sich so an die Abfuhrtage erinnern lassen .
Auch die Klimapunkte sind ein guter Anreiz sein tägliches Verhalten ein wenig zu überdenken. Daumen 👍 hoch 😊";5.0;True;Micwero;Sehr zufrieden;hamm;{'id': 33714841, 'body': 'Danke für die positive Rückmeldung :) Ihre Stadtwerke Hamm', 'modified': '2022-12-14T06:45:32Z'}
2020-04-06 12:51:35;Sehr schön aufgemacht. Alles drin, was man braucht. Das einzige was ich bemängeln muss, ist das die Müllabfuhr Pläne nicht so ganz funktionieren;4.0;False;ManuelHafner2000;Im allgemeinen Gut;hamm;{'id': 14568230, 'body': 'Danke für das Feedback. An der Behebung der Probleme mit dem Abfallkalender arbeiten wir derzeit.', 'modified': '2020-04-09T13:19:34Z'}
2020-04-29 22:17:28;"Für mich nicht zu gebrauchen. App nicht barrierefrei entgegen Gesetz.
Konkret gibt es Textinhalte, die als Bilder hinterlegt sind (wird nicht von Screereadetn wie Voice Over erfasst), Bilder oder Grafik ist gar nicht beschriftet, Textfelder nur ausnahmsweise beschriftet; der blinde oder Sehbehinderte hört über den screenreader nichts als ein Systemgeräusch und damit keine Information.";3.0;True;hammer Maulwurf;Hausaufgaben nicht gemacht;hamm;"{'id': 14993662, 'body': 'Die App hamm: ist mit den Bedienungshilfen ""TalkBack"" und ""VoiceOver"" kompatibel. Auch die Lesegröße ist individuell anpassbar. Gerne prüfen wir Ihre Anregungen. Bitte teilen Sie uns diese im Detail unter post@stadtwerke-hamm.de mit. ', 'modified': '2020-04-29T13:15:41Z'}"
2023-01-12 17:11:16;Prima App! Am Anfang waren noch mehr als wenige Probleme, aber Ihr habt nicht aufgegeben! Super 👍🏼! Weiter so! Empfehlungen sind selbstverständlich 😉;5.0;False;lawitwa;Könnt stolz auf Euch sein 👍🏼👊🏻;hamm;{'id': 34301796, 'body': 'Vielen Dank für die positive Rückmeldung :) Ihre Stadtwerke Hamm\n', 'modified': '2023-01-16T07:20:39Z'}
2020-06-01 11:47:37;Sehr gute App. Nur leider wird der Abfallkalender für unsere Straße nicht mehr angezeigt und man kann den Abfallkalender immer noch nicht in seinen eigenen Kalender exportieren.;3.0;True;Karl 1909;Abfallkalender exportieren bei IOS;hamm;{'id': 14259837, 'body': 'Danke! Das Problem mit dem Abfallkalender würden wir gerne lösen. Es wäre schön, wenn Sie uns dazu per Mail (post@stadtwerke-hamm.de) kontaktieren würden. Vielen Dank für Ihre Unterstützung.', 'modified': '2020-03-26T08:50:20Z'}
2020-05-28 11:38:27;"Als IT-Berater kann ich nur mein Lob aussprechen. Die Usability ist hervorragend!

Ich habe nur wenige Funktionen bisher getestet. Diese funktionierten allesamt sehr gut. Mag sein, dass manche Dinge noch optimiert (und integriert) werden können, das ist aber normal und daher nicht für die Bewertung mindernd.

Auch die gewählten Funktionen finde ich gut durchdacht, gutes Konzept!

Sehr gutes Gesamtpaket, von dem ich sehr  positiv überrascht bin! Weiter so!";5.0;False;Carla Culunda;Chapeu! Technisch und funktional TOP;hamm;{'id': 15753410, 'body': 'Das freut uns zu hören! \nTatsächlich arbeiten wir stetig an der Verbesserung der App :-)', 'modified': '2020-06-03T13:54:21Z'}
2020-04-29 16:33:19;Schöne App für Hamm. Durch die Eingabe der Adresse kann man sich Termine für die Müllabfuhr anzeigen lassen. Schade nur, dass diese regelmäßig nach einem Update gelöscht wird. Bitte abstellen, dann gibts auch 5 Sterne.;3.0;False;Iskenderum55;Adresse wir beim Update gelöscht;hamm;{'id': 15151119, 'body': 'Danke für Ihre Rückmeldung. Wir entwickeln die App konstant weiter und arbeiten an der Behebung der Probleme mit dem Abfallkalender.', 'modified': '2020-05-07T06:42:42Z'}
2022-07-15 08:05:51;Aus unerfindlichen Gründen klappt die Benachrichtigung immer wieder mal nicht. Aktuell bekomme ich seit mehreren Wochen keine Benachrichtigung mehr.;3.0;False;ojschroeder;Benachrichtigungen für Müllabfuhrtermine funktioniert nur unzuverlässig;hamm;{'id': 32313277, 'body': 'Vielen Dank für die Rückmeldung. Das Problem konnte von unserem technischen Anbieter behoben werden. Wenn Ihnen noch etwas auffällt, schreiben Sie uns auch gerne eine E-Mail an post@stadtwerke-hamm.de. Ihre Stadtwerke Hamm', 'modified': '2022-09-30T07:10:08Z'}
2021-04-03 21:53:23;"Informationen gebündelt an einer Stelle . Auch wenn nur externe Webseiten gebündelt sind.
Leider stürzt die App seit einigen Wochen ab, wenn man im Hauptmenü nach unten scrollen möchte . Außerdem hat die Mülltonnen-Erinnerung zuletzt nicht mehr funktioniert...";3.0;False;Th.P.H.;Nette Idee, interessante Inhalte , aber;hamm;
2023-01-08 10:13:05;Die App ist im Allgemeinen super. Allerdings funktioniert seit diesem Jahr das  Sammeln der Klimataler nicht mehr. Sehr schade.;4.0;True;Willi Hamm;Toll mit einem Wermutstropfen;hamm;{'id': 15753176, 'body': 'Danke für Ihre Rückmeldung und die positive Bewertung. An der Behebung der Probleme mit dem Abfallkalender arbeiten wir und hoffen auf baldige Besserung.', 'modified': '2020-06-03T13:44:18Z'}
2023-04-29 17:57:33;"Ich war Anfang April in Berlin. Für die Hinfahrt mitm Zug habe ich Taler erhalten, für die Rückfahrt nicht. 
Und angeblich bin ich laut App (obwohl Standort und Tracking erlaubt sind) immer noch in den Niederlanden im Urlaub, obwohl ich seit zwei Wochen wieder zurück bin… 😅";3.0;False;Janinㅔ;Spinnt zwischendurch;hamm;{'id': 37132325, 'body': 'Vielen Dank für das Feedback. Bitte schreiben Sie uns noch mal kurz über das Kontaktformular in der Klima-Taler Funktion. Sie finden es unter „Mehr“ und „Kontaktiere uns“. Wir können den Fehler dadurch technisch besser nachvollziehen. Vielen Dank, Ihre Stadtwerke Hamm', 'modified': '2023-06-15T06:49:37Z'}
2020-04-06 08:06:25;"Leider funktioniert seit 2 Wochen der Abfallkalender nicht mehr.
Ansonsten eine ganz gute App.";2.0;False;Hammo83;Abfallkalender;hamm;{'id': 14568319, 'body': 'Danke für den Hinweis. An der Behebung der Probleme mit dem Abfallkalender arbeiten wir.', 'modified': '2020-04-09T13:23:37Z'}
2021-07-28 15:17:39;"Da sich durch fallende oder steigende Fallzahlen das Leben in Hamm ändern kann, finde ich es mehr als lächerlich mittlerweile dass in der Hamm App die kommunalen Zahlen teilweise über Tage hinweg kein Update erfahren.
Über das Wochenende hinaus wäre ja noch fast nachvollziehbar... aber spätestens am Montag sollten die Daten aktualisiert sein.
Und tagesaktuell gehalten werden im laufe einer Woche.
Und Schade ist dass dieser Umstand hier über die Bewertungen geschrieben werden muss da es keine findbare andere Möglichkeit gibt darauf hinzuweisen dass es einen Mangel in der APP gibt.
Mit freundlichen Grüßen
P.R.";3.0;False;pepe18847377393;lächerlich in Sachen Covidupdates;hamm;{'id': 24260445, 'body': 'Hallo,\ndanke für Ihre Rezension.\nAnliegen zur App können Sie jederzeit an beschwerde@stadtwerke-hamm.de richten.\n\nIhre Stadtwerke Hamm', 'modified': '2021-08-02T11:23:29Z'}
2020-03-11 06:39:20;Die Webansichten finde ich wirklich lästig, würde es lieber in der App ansehen. Zudem funktioniert die Terminierte Erinnerung über die Abholung von Mülltonnen nicht. Habe es gestern zu Test auf 22 Uhr gestellt weil heute die Tonne abgeholt wird. Es kam leider nichts.;2.0;False;Michelle Hirschfeld;Ausbaufähig;hamm;{'id': 14046445, 'body': 'Vielen Dank für das Feedback! Es gibt schon so einige native Funktionen (Abfuhrkalender, Fahrplanauskunft). Aber es sind uns auch noch zu viele „Absprünge“, die es bald nicht mehr geben sollte. Wir entwickeln die App konstant weiter, das ist klar. Die Push-Nachrichtenfunktion des Abfallkalenders prüfen wir noch mal.', 'modified': '2020-03-16T12:02:06Z'}
2024-01-11 19:27:01;Ein Lob an die Stadt Hamm. 5 Sterne;5.0;True;Stolle 1976;Super App;hamm;{'id': 32969975, 'body': 'Danke für die positive Rückmeldung :) Ihre Stadtwerke Hamm', 'modified': '2022-11-04T08:50:28Z'}
2020-05-31 22:12:04;"Leider funktioniert der ASH Abfuhrkalender nicht. Auch werden teilweise die Straßennamen falsch angezeigt. 
Zum Beispiel wird im Straßenname das Zeichen „§“ anstelle des „ß“ angezeigt.";2.0;False;xHk;ASH Kalender;hamm;{'id': 15753444, 'body': 'Danke für die Rückmeldung. An der Behebung der Probleme mit dem Abfallkalender arbeiten wir unter Hochdruck.', 'modified': '2020-06-03T13:55:22Z'}
2020-03-11 07:50:58;Die app zeigt nur einen Blackscreen und lässt sich trotz Internetverbindung nicht öffnen.;1.0;False;MC59073;App lässt sich unter IOS 13.1.2 nicht öffnen;hamm;{'id': 14046489, 'body': 'Vielen Dank für das Feedback. Das Problem ist uns aktuell nicht bekannt. Können Sie bitte noch mal prüfen, ob sich die App weiterhin nicht öffnen lässt? Teilen Sie uns gerne per Mail an post@stadtwerke-hamm.de mit, welches Gerät Sie nutzen. Vielen Dank für Ihre Unterstützung.', 'modified': '2020-03-16T12:08:31Z'}
